GEOID10,county_name,state_id,wh_office_name,region_name
13233,Polk,GA,Atlanta GA District Office,Southeast Region
13231,Pike,GA,Atlanta GA District Office,Southeast Region
13229,Pierce,GA,Atlanta GA District Office,Southeast Region
13227,Pickens,GA,Atlanta GA District Office,Southeast Region
13225,Peach,GA,Atlanta GA District Office,Southeast Region
13223,Paulding,GA,Atlanta GA District Office,Southeast Region
13221,Oglethorpe,GA,Atlanta GA District Office,Southeast Region
13219,Oconee,GA,Atlanta GA District Office,Southeast Region
13217,Newton,GA,Atlanta GA District Office,Southeast Region
13215,Muscogee,GA,Atlanta GA District Office,Southeast Region
13091,Dodge,GA,Atlanta GA District Office,Southeast Region
13093,Dooly,GA,Atlanta GA District Office,Southeast Region
13095,Dougherty,GA,Atlanta GA District Office,Southeast Region
13097,Douglas,GA,Atlanta GA District Office,Southeast Region
13099,Early,GA,Atlanta GA District Office,Southeast Region
13101,Echols,GA,Atlanta GA District Office,Southeast Region
13105,Elbert,GA,Atlanta GA District Office,Southeast Region
13107,Emanuel,GA,Atlanta GA District Office,Southeast Region
13111,Fannin,GA,Atlanta GA District Office,Southeast Region
13113,Fayette,GA,Atlanta GA District Office,Southeast Region
13115,Floyd,GA,Atlanta GA District Office,Southeast Region
13117,Forsyth,GA,Atlanta GA District Office,Southeast Region
13119,Franklin,GA,Atlanta GA District Office,Southeast Region
13123,Gilmer,GA,Atlanta GA District Office,Southeast Region
13125,Glascock,GA,Atlanta GA District Office,Southeast Region
13129,Gordon,GA,Atlanta GA District Office,Southeast Region
13131,Grady,GA,Atlanta GA District Office,Southeast Region
13133,Greene,GA,Atlanta GA District Office,Southeast Region
13135,Gwinnett,GA,Atlanta GA District Office,Southeast Region
13137,Habersham,GA,Atlanta GA District Office,Southeast Region
13139,Hall,GA,Atlanta GA District Office,Southeast Region
13141,Hancock,GA,Atlanta GA District Office,Southeast Region
13143,Haralson,GA,Atlanta GA District Office,Southeast Region
13145,Harris,GA,Atlanta GA District Office,Southeast Region
13147,Hart,GA,Atlanta GA District Office,Southeast Region
13149,Heard,GA,Atlanta GA District Office,Southeast Region
13151,Henry,GA,Atlanta GA District Office,Southeast Region
13153,Houston,GA,Atlanta GA District Office,Southeast Region
13155,Irwin,GA,Atlanta GA District Office,Southeast Region
13157,Jackson,GA,Atlanta GA District Office,Southeast Region
13063,Clayton,GA,Atlanta GA District Office,Southeast Region
13163,Jefferson,GA,Atlanta GA District Office,Southeast Region
18163,Vanderburgh,IN,Indianapolis IN District Office,Midwest Region
18161,Union,IN,Indianapolis IN District Office,Midwest Region
18159,Tipton,IN,Indianapolis IN District Office,Midwest Region
18157,Tippecanoe,IN,Indianapolis IN District Office,Midwest Region
18155,Switzerland,IN,Indianapolis IN District Office,Midwest Region
18153,Sullivan,IN,Indianapolis IN District Office,Midwest Region
18151,Steuben,IN,Indianapolis IN District Office,Midwest Region
18149,Starke,IN,Indianapolis IN District Office,Midwest Region
18147,Spencer,IN,Indianapolis IN District Office,Midwest Region
18145,Shelby,IN,Indianapolis IN District Office,Midwest Region
18143,Scott,IN,Indianapolis IN District Office,Midwest Region
18141,St. Joseph,IN,Indianapolis IN District Office,Midwest Region
18139,Rush,IN,Indianapolis IN District Office,Midwest Region
18175,Washington,IN,Indianapolis IN District Office,Midwest Region
18135,Randolph,IN,Indianapolis IN District Office,Midwest Region
18133,Putnam,IN,Indianapolis IN District Office,Midwest Region
18131,Pulaski,IN,Indianapolis IN District Office,Midwest Region
18129,Posey,IN,Indianapolis IN District Office,Midwest Region
18127,Porter,IN,Indianapolis IN District Office,Midwest Region
18125,Pike,IN,Indianapolis IN District Office,Midwest Region
18123,Perry,IN,Indianapolis IN District Office,Midwest Region
